INFO 2022-11-11 14:05:59,326 autoreload 51997 140263233537856 Watching for file changes with StatReloader
DEBUG 2022-11-11 14:08:18,934 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1668153247.5188293
DEBUG 2022-11-11 14:08:18,934 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1668153248.0428362
DEBUG 2022-11-11 14:08:18,934 autoreload 52904 140102304679744 File /usr/lib/python3.8/lzma.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,934 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,934 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/functions/__init__.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/html.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/dateformat.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/hashable.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /usr/lib/python3.8/datetime.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/bloggerpro/bloggerpro/settings.py first seen with mtime 1668175558.9277766
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/ddl_references.py first seen with mtime 1668153248.0028358
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sessions/apps.py first seen with mtime 1668153247.9348347
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/utils.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/deletion.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/files/base.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/asgiref/__init__.py first seen with mtime 1668153247.4548285
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1668153247.9908357
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1668153247.9348347
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/client.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/messages/utils.py first seen with mtime 1668153247.8828342
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/files/__init__.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /usr/lib/python3.8/importlib/abc.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /usr/lib/python3.8/urllib/response.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/forms/models.py first seen with mtime 1668153248.026836
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /usr/lib/python3.8/collections/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/files/move.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/lexer.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,935 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/middleware/cache.py first seen with mtime 1668153248.0388362
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1668153247.6868315
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/encodings/aliases.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/contextvars.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/uu.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/termios.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/concurrent/futures/_base.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/__init__.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/base/operations.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/base.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/errors.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/constants.py first seen with mtime 1668153248.018836
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/bloggerpro/myapp/models.py first seen with mtime 1668174085.040641
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/multiprocessing/process.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/traceback.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/html/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /usr/lib/python3.8/encodings/utf_8.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/tokens.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/cache.py first seen with mtime 1668153248.0468364
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/management/__init__.py first seen with mtime 1668153247.9988356
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/generic/__init__.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,936 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/dispatch/dispatcher.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/heapq.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/filters/tokens.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/apps.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/translation.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/headerregistry.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1668153247.418828
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/ssl.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/functools.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/auth/__init__.py first seen with mtime 1668153247.718832
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/checks/templates.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/admin/utils.py first seen with mtime 1668153247.5908303
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/decorators/csrf.py first seen with mtime 1668153248.0548365
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/contrib/sites/__init__.py first seen with mtime 1668153247.962835
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/ipaddress.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/migrations/utils.py first seen with mtime 1668153248.0148358
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/json/encoder.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/numbers.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/backports/zoneinfo/_version.py first seen with mtime 1668153247.4708288
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/models/sql/constants.py first seen with mtime 1668153248.022836
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/views/csrf.py first seen with mtime 1668153248.0508363
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/asyncio/protocols.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/handlers/base.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/db/backends/utils.py first seen with mtime 1668153248.0068357
DEBUG 2022-11-11 14:08:18,937 autoreload 52904 140102304679744 File /usr/lib/python3.8/hashlib.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/_policybase.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/opcode.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/sre_constants.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/http/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/core/handlers/__init__.py first seen with mtime 1668153247.9948356
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/wsgiref/simple_server.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/email/mime/multipart.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /usr/lib/python3.8/difflib.py first seen with mtime 1655929098.0
DEBUG 2022-11-11 14:08:18,938 autoreload 52904 140102304679744 File /home/linux/django_adv_topic/logger/env/lib/python3.8/site-packages/django/utils/inspect.py first seen with mtime 1668153248.0508363
